,Schaefer400_17,SA_1,myelin,CorrThickness,evo_expansion,evo_expansion_hill,alloscale,cbf,brain_pc1,GABRA3,GRIN2B,PVALB,SST
334,334,1.8356610536575317,1.2922199964523315,0.08438798040151596,5.2879447174072265,0.45317738443613054,0.8303807866573334,47.78665435791016,-0.8520325887203216,0.6669668769836425,0.015025038719177247,-1.3603383614122868,0.7965109431743622
335,335,4.928152561187744,1.2189401388168335,0.016046714037656784,24.628702488042375,1.7380137413286316,1.167479951974704,68.22109615984301,-0.797027303785237,0.649078110374775,1.3183905455061626,-0.7720673220411776,0.400705466140298
336,336,3.9682135581970215,1.2379511594772339,0.011488369666039944,36.07230462238287,1.4893899108194242,1.1963606123711652,75.0917049578041,-0.32532245675279836,0.08767253302844466,1.0925128216956073,-0.5103578312191993,-0.04966193441876987
337,337,5.173069477081299,1.2726444005966187,0.011686485260725021,53.74321355819702,1.9022594332695006,1.2081445475419363,67.80439246495565,0.25896933232434094,-0.44213883578777313,-0.010867775107423464,0.2769600413739681,-0.9783059321343899
338,338,5.788809299468994,1.2658100128173828,0.014111264608800411,57.366857848898334,1.5390353985946543,1.109616469292745,69.15688713797688,0.3982422619405454,-0.33949032741306473,0.07009203269751403,0.2538050148826446,-1.2067302326216316
339,339,4.701725482940674,1.267884612083435,0.013796997256577015,29.57354316711426,1.9913506282003302,1.1472669074409887,67.6908162970292,0.3138732612133026,-0.44057807326316833,0.06279207020998001,0.22312964498996735,-1.1531504392623901
340,340,4.211129665374756,1.34816312789917,0.00845318753272295,18.683181997934977,1.3481350211302439,1.0575391304492952,68.07883918762207,0.6032082088788351,-0.6411131354173024,-0.06869089211026827,0.596205072204272,-1.2084652654329935
341,341,2.7168092727661133,1.2147969007492065,0.008188087493181229,12.299204165140788,1.2312830758094788,1.2895034750302632,72.14797266642253,0.008187001831829547,0.048578675736983615,-0.3735601367553075,0.5767085069417953,0.06432661704719067
342,342,6.076315402984619,1.267526388168335,0.009339680895209312,22.034908102704332,1.348065958781676,1.2081305415599377,72.08952480167538,0.07888194071370866,0.486959710813962,0.022367392654542798,0.7358428510752592,-0.27305360796389644
343,343,3.6233468055725098,1.303706169128418,0.008201836608350277,19.84351691077737,1.1503461745439791,1.009916961777444,74.20256042480469,0.2079456085704413,0.5782920551650664,0.07594765080412959,0.7992705907307419,-0.32402126578723683
344,344,5.097129821777344,1.2643029689788818,0.010097608901560307,20.508433231940636,1.3631009262996716,1.174097526204455,69.11263361081973,0.15376252713766728,0.709318533048525,0.3883430484968882,0.7465804304395404,-0.5185881833453755
345,345,4.591541290283203,1.2976616621017456,0.02981436997652054,19.391900070314485,1.018293665434287,1.0361679695486052,69.60421749828308,-0.14697846019171118,0.04196823620790146,0.06353684968307494,0.13425521485931505,0.7740753540178624
346,346,3.888202428817749,1.1775553226470947,0.017388291656970978,15.3660912631957,1.003473512889925,0.9476981217210944,66.09677842825897,-0.3852182008510779,0.170183203991287,0.06474568754095923,-0.1906791373102133,0.7459415798344888
347,347,5.119150638580322,1.1936286687850952,0.01267485972493887,14.819489722158394,1.76324135649438,0.9573418494143517,75.34191121618733,-0.21425894204697576,0.21002923935846565,-0.09343128636771557,0.10467300695531509,0.7556569615220712
348,348,5.004587173461914,1.2290675640106201,0.010461326688528061,15.525284252166749,1.2309969267845153,1.0397349581718445,70.68905201721192,-0.3616971581578255,0.160317759513855,-0.200648386657238,0.06534543253481388,0.8055976538658142
349,349,4.007907867431641,1.2200069427490234,0.010387110523879528,27.149423780112432,1.0103789393244118,1.0826138956793423,61.25265558834734,-0.5098108649253845,1.1474145650863647,0.36087414622306824,0.03267271816730499,0.5599671006202698
350,350,2.0261619091033936,1.421667218208313,0.02721763215959072,69.25617245265416,-0.5324110137564796,1.2923456140926906,60.27596326555525,1.193955727985927,-0.8972986510821751,0.10980145846094404,0.8402080131428582,-1.0561714598110743
351,351,2.7394237518310547,1.401979923248291,0.016621902585029602,35.00940633821888,-0.8978266560730814,1.0894707075688017,62.663898500073856,1.290839756236357,-0.9704765742566405,0.30750727503239605,0.964475009120813,-1.074276627612715
352,352,4.001109600067139,1.294167160987854,0.020271964371204376,28.89727873880355,-0.2877143352468055,1.1928630998877228,62.544659817805055,0.7735606700670524,-0.842787006839377,-1.0976100126739408,0.5407927402707396,-0.7605733639392697
353,353,0.7557587027549744,1.297859787940979,0.01850977912545204,29.311712394640285,-0.016846840724222434,1.0640502751452252,63.29153216463848,0.16819250829590177,-0.790366562499294,-0.7047423268984823,0.12553080771733255,-0.10028417205926284
354,354,1.0729918479919434,1.2728317975997925,0.014652565121650696,12.833596147742925,-0.5442423567029775,1.0232287446657817,60.99428019804113,0.7197909067366638,-0.5036830831976498,-1.0667823585225087,0.6177160608417848,-0.9387147284167654
355,355,2.9851489067077637,1.787693738937378,0.10520458221435547,21.40075049797694,-0.596078518157204,1.007634357859691,61.62433012326559,0.4060233235359192,-0.5335440635681152,-0.7597808837890625,-0.06449338048696518,-0.559953510761261
356,356,1.3846378326416016,1.7781596183776855,0.13251043856143951,17.153967670247525,0.02892351764714039,0.9201425804367548,58.11988931969751,0.4060233235359192,-0.5335440635681152,-0.7597808837890625,-0.06449338048696518,-0.559953510761261
357,357,6.48707914352417,1.1625275611877441,0.024295374751091003,21.936731984538415,1.6490216037278533,1.0940379122252106,57.82989968736631,-1.0268156022153876,0.7559320313795921,1.3017328121969778,-1.0280980820296912,0.4201928697606569
358,358,6.381871223449707,1.2862857580184937,0.008352073840796947,75.57671201494006,1.5017127960920333,1.2701116058561537,66.78889702690972,0.19089035987854003,-0.432270655905207,-0.14761623988548914,0.3894822766383489,-0.7024244745572408
359,359,6.002979278564453,1.2844185829162598,0.011837106198072433,77.29789982579689,0.8444429309987231,1.1211467395171275,67.031339887756,0.5989534171576,-0.11079671023958955,0.03479810861757447,0.39265715540772644,-1.2441437422241295
360,360,4.392246246337891,1.2188397645950317,0.0095119783654809,9.394888982594571,0.6287967150456437,1.301275613151978,67.56650719687204,-0.17747145683165186,0.5635125740109203,-0.05042577280758697,0.23207202052401604,-0.0026182899268988136
361,361,5.550586223602295,1.2479890584945679,0.010106989182531834,12.26540536939362,0.6264726753220146,1.2052626484706077,69.59117981239602,-0.18488115145836348,0.962124459537459,0.09792916697484476,0.2805515568197509,-0.1825423257218467
362,362,5.9890923500061035,1.3969014883041382,0.05593912675976753,44.99080226919745,-0.3020042627207977,1.1436386539437677,69.74620909610037,0.5229234692067076,-0.6672814943022647,-0.6019702359276303,0.16435975434079683,-0.4885466644319437
363,363,5.737115383148193,1.3443145751953125,0.025425000116229057,79.38797032555868,-0.5843765815330106,1.2114942947099374,64.89060251102892,1.0815096753974294,-0.9244102683178214,-0.6385053505384645,0.6543913797237152,-1.0145466022713239
364,364,5.515594005584717,1.3398760557174683,0.07661507278680801,38.36009762503884,0.015630813820481107,1.0346692877930481,72.80221849912172,0.140161262897702,-0.47666988186213166,-0.30952090644217156,-0.0664200042737285,-0.23419804532419553
365,365,4.141692638397217,1.3073906898498535,0.09042471647262573,23.429843836360508,0.5908100904413948,0.9193542251984278,72.40656700840702,-0.3514782743597472,0.08850676377483911,-0.16257542344155135,-0.7228206757594038,0.014351773213733125
366,366,5.874410629272461,1.3287535905838013,0.021037226542830467,36.98405921459198,-0.26428267100293723,1.223523572087288,61.172121150153025,0.5684258456874106,-1.1928608188671725,-1.221886182203889,0.3310873922226684,-0.3301468405739537
367,367,5.587498664855957,1.1840648651123047,0.04244627803564072,5.880936792527122,0.15178451738213242,1.08279412962011,61.52675697355892,-1.50587998039421,0.9937258381039703,1.1300867994626362,-1.3699932459213724,1.7055182443267998
368,368,6.170708656311035,1.2063785791397095,0.016634777188301086,13.357594035496222,0.5063117149277269,1.1568223393966104,62.00186342613719,-0.9920310729017882,0.6807911720509842,0.8540637214607167,-0.2610477029441673,1.418714111096391
369,369,3.7879154682159424,1.1443309783935547,0.03936193510890007,8.249082518450786,0.8177213049951316,1.118849629783906,57.08524774540366,-1.6657543016995997,1.29883031934672,0.9020521709684691,-1.3393667202464419,1.9182590101495645
370,370,5.895315170288086,1.1651852130889893,0.020339373499155045,13.7722932542308,0.5977420880553428,1.1978994601228263,59.83293286870035,-1.1035518646240234,0.596152470687802,0.04993296037898975,-0.6139652923251806,1.019206781735581
371,371,6.3346638679504395,1.1852389574050903,0.013306012377142906,10.906800743221313,0.5672470603802408,1.1824004733285238,62.34363002924956,-0.5160482465758804,0.44482559797375704,0.10032898649688839,0.07141568055448606,0.7471933508104132
372,372,-0.2306394875049591,1.1436949968338013,0.08924300968647003,6.608716731168786,0.7334383391604131,0.8729178577053304,47.65504611268335,-1.7306818183587522,1.3864257019393298,0.3776413165793127,-1.938174379115202,1.929528757017486
373,373,6.061884880065918,1.2446507215499878,0.01557125337421894,40.00686140718131,1.5573784667870094,0.9725005729445095,71.78254864133638,-0.4726737190423341,0.13639469733782883,1.0663181127145374,-0.5894663200296205,0.08491240695905711
